,FLTNUM,FLTDAT,BCLS,TARIF_RUB
43013,1140,2019-07-04,U,2714.99
43014,1140,2019-07-04,X,0.0
43015,1140,2019-07-04,Y,3769.12
43016,1140,2019-07-05,E,2829.41
43017,1140,2019-07-05,J,17500.0
43018,1140,2019-07-05,K,12683.93
43019,1140,2019-07-05,L,7881.7393
43020,1140,2019-07-05,M,9372.24
43021,1140,2019-07-05,N,2219.2173
43022,1140,2019-07-05,O,0.0
43023,1140,2019-07-05,Q,9688.968
43024,1140,2019-07-05,T,5433.3335
43025,1140,2019-07-05,X,0.0
43026,1140,2019-07-06,D,35400.0
43027,1140,2019-07-06,E,4056.5022
43028,1140,2019-07-06,H,8340.1
43029,1140,2019-07-06,I,19434.3
43030,1140,2019-07-06,L,7445.18
43031,1140,2019-07-06,N,2024.0876
43032,1140,2019-07-06,P,5999.7
43033,1140,2019-07-06,Q,5230.635
43034,1140,2019-07-06,T,5000.12
43035,1140,2019-07-06,X,0.0
43036,1140,2019-07-07,E,3889.1667
43037,1140,2019-07-07,L,14400.0
43038,1140,2019-07-07,N,2168.085
43039,1140,2019-07-07,O,7810.44
43040,1140,2019-07-07,Q,9079.936
43041,1140,2019-07-07,T,3948.13
43042,1140,2019-07-07,X,0.0
43043,1140,2019-07-08,B,3481.93
43044,1140,2019-07-08,E,4598.23
43045,1140,2019-07-08,H,7965.11
43046,1140,2019-07-08,I,62268.36
43047,1140,2019-07-08,K,11024.36
43048,1140,2019-07-08,M,4322.49
43049,1140,2019-07-08,N,1699.925
43050,1140,2019-07-08,Q,7378.368
43051,1140,2019-07-08,T,3900.6743
43052,1140,2019-07-08,X,0.0
43053,1140,2019-07-09,E,3466.6948
43054,1140,2019-07-09,L,4447.3
43055,1140,2019-07-09,N,2332.0024
43056,1140,2019-07-09,Q,6234.2124
43057,1140,2019-07-09,T,5230.8315
43058,1140,2019-07-10,E,2919.924
43059,1140,2019-07-10,N,2220.2466
43060,1140,2019-07-10,Q,5986.645
43061,1140,2019-07-10,T,5667.545
43062,1140,2019-07-10,X,0.0
43063,1140,2019-07-10,Y,2095.08
43064,1140,2019-07-10,Z,18605.94
43065,1140,2019-07-11,E,3656.6748
43066,1140,2019-07-11,N,2019.9089
43067,1140,2019-07-11,O,0.0
43068,1140,2019-07-11,Q,6824.9077
43069,1140,2019-07-11,T,4519.9414
43070,1140,2019-07-11,X,0.0
43071,1140,2019-07-12,E,3737.823
43072,1140,2019-07-12,H,8851.66
43073,1140,2019-07-12,L,8228.436
43074,1140,2019-07-12,N,2397.0137
43075,1140,2019-07-12,Q,6649.92
43076,1140,2019-07-12,T,3986.5898
43077,1140,2019-07-12,X,0.0
43078,1140,2019-07-13,E,3482.5017
43079,1140,2019-07-13,L,10295.485
43080,1140,2019-07-13,N,2108.9573
43081,1140,2019-07-13,Q,5357.2734
43082,1140,2019-07-13,T,6786.594
43083,1140,2019-07-13,X,0.0
43084,1140,2019-07-14,E,3266.81
43085,1140,2019-07-14,L,9092.774
43086,1140,2019-07-14,M,1860.0
43087,1140,2019-07-14,N,2114.2827
43088,1140,2019-07-14,O,0.0
43089,1140,2019-07-14,Q,4856.1567
43090,1140,2019-07-14,T,3551.14
43091,1140,2019-07-14,U,17550.0
43092,1140,2019-07-14,X,0.0
43093,1140,2019-07-15,B,9698.21
43094,1140,2019-07-15,E,3828.4875
43095,1140,2019-07-15,L,11104.795
43096,1140,2019-07-15,N,2258.0532
43097,1140,2019-07-15,O,0.0
43098,1140,2019-07-15,P,5774.753
43099,1140,2019-07-15,Q,4915.2856
43100,1140,2019-07-15,T,4873.818
43101,1140,2019-07-15,U,6751.43
43102,1140,2019-07-16,D,29500.0
43103,1140,2019-07-16,E,2900.5334
43104,1140,2019-07-16,J,1616.11
43105,1140,2019-07-16,N,1753.4088
43106,1140,2019-07-16,O,0.0
43107,1140,2019-07-16,P,5999.7
43108,1140,2019-07-16,Q,5500.21
43109,1140,2019-07-16,T,3632.2832
43110,1140,2019-07-16,X,0.0
43111,1140,2019-07-17,E,4004.9766
43112,1140,2019-07-17,N,1948.5985
43113,1140,2019-07-17,O,0.0
43114,1140,2019-07-17,Q,6294.606
43115,1140,2019-07-17,T,4852.165
43116,1140,2019-07-17,Y,28999.71
43117,1140,2019-07-18,E,3854.3345
43118,1140,2019-07-18,H,10350.0
43119,1140,2019-07-18,L,3683.05
43120,1140,2019-07-18,N,2314.6892
43121,1140,2019-07-18,O,0.0
43122,1140,2019-07-18,Q,12000.0
43123,1140,2019-07-18,T,4375.0
43124,1140,2019-07-18,U,10954.03
43125,1140,2019-07-18,X,0.0
43126,1140,2019-07-19,C,63000.0
43127,1140,2019-07-19,E,3791.5784
43128,1140,2019-07-19,L,6344.047
43129,1140,2019-07-19,N,2437.275
43130,1140,2019-07-19,Q,6631.0303
43131,1140,2019-07-19,T,4364.54
43132,1140,2019-07-19,U,21295.0
43133,1140,2019-07-19,X,0.0
43134,1140,2019-07-20,E,4897.39
43135,1140,2019-07-20,M,1828.75
43136,1140,2019-07-20,N,2733.887
43137,1140,2019-07-20,O,0.0
43138,1140,2019-07-20,Q,3967.8618
43139,1140,2019-07-20,T,3943.44
43140,1140,2019-07-20,X,0.0
43141,1140,2019-07-21,E,3901.8
43142,1140,2019-07-21,L,2294.08
43143,1140,2019-07-21,N,2394.0615
43144,1140,2019-07-21,T,3834.4233
43145,1140,2019-07-22,B,11239.72
43146,1140,2019-07-22,E,3433.7234
43147,1140,2019-07-22,L,4256.125
43148,1140,2019-07-22,N,2646.9966
43149,1140,2019-07-22,O,0.0
43150,1140,2019-07-22,Q,4896.569
43151,1140,2019-07-22,T,4500.1377
43152,1140,2019-07-22,X,0.0
43153,1140,2019-07-23,E,2662.1543
43154,1140,2019-07-23,L,5213.48
43155,1140,2019-07-23,N,2494.8801
43156,1140,2019-07-23,Q,5633.485
43157,1140,2019-07-23,T,4004.7424
43158,1140,2019-07-23,X,0.0
43159,1140,2019-07-24,C,4035.0
43160,1140,2019-07-24,D,41300.0
43161,1140,2019-07-24,E,3400.04
43162,1140,2019-07-24,L,6717.515
43163,1140,2019-07-24,M,1830.0
43164,1140,2019-07-24,N,2712.359
43165,1140,2019-07-24,O,0.0
43166,1140,2019-07-24,P,6000.105
43167,1140,2019-07-24,Q,5383.332
43168,1140,2019-07-24,T,5000.08
43169,1140,2019-07-24,U,21000.0
43170,1140,2019-07-24,X,0.0
43171,1140,2019-07-25,D,29500.0
43172,1140,2019-07-25,E,3361.3516
43173,1140,2019-07-25,L,6501.46
43174,1140,2019-07-25,M,12960.58
43175,1140,2019-07-25,N,2749.658
43176,1140,2019-07-25,O,0.0
43177,1140,2019-07-25,Q,4596.255
43178,1140,2019-07-25,T,3586.953
43179,1140,2019-07-25,U,6188.2036
43180,1140,2019-07-25,X,0.0
43181,1140,2019-07-25,Y,4463.82
43182,1140,2019-07-26,D,29499.97
43183,1140,2019-07-26,E,3616.6995
43184,1140,2019-07-26,J,0.0
43185,1140,2019-07-26,K,9975.055
43186,1140,2019-07-26,L,8875.04
43187,1140,2019-07-26,M,11275.0
43188,1140,2019-07-26,N,2324.0117
43189,1140,2019-07-26,Q,7026.6914
43190,1140,2019-07-26,T,4486.3223
43191,1140,2019-07-26,X,0.0
43192,1140,2019-07-27,E,2203.887
43193,1140,2019-07-27,N,2982.8044
43194,1140,2019-07-27,O,0.0
43195,1140,2019-07-27,Q,5863.655
43196,1140,2019-07-27,T,4312.768
43197,1140,2019-07-27,U,8264.62
43198,1140,2019-07-27,X,0.0
43199,1140,2019-07-28,E,2876.06
43200,1140,2019-07-28,I,24183.56
43201,1140,2019-07-28,L,10800.0
43202,1140,2019-07-28,N,3064.6882
43203,1140,2019-07-28,T,4077.812
43204,1140,2019-07-28,X,0.0
43205,1140,2019-07-29,E,2846.564
43206,1140,2019-07-29,H,9315.23
43207,1140,2019-07-29,L,8699.87
43208,1140,2019-07-29,N,2751.645
43209,1140,2019-07-29,Q,5280.16
43210,1140,2019-07-29,T,4166.6665
43211,1140,2019-07-29,X,0.0
43212,1140,2019-07-30,E,2914.172
43213,1140,2019-07-30,J,76000.03
43214,1140,2019-07-30,N,2657.6033
43215,1140,2019-07-30,Q,8000.0
43216,1140,2019-07-30,T,3550.9768
43217,1140,2019-07-30,X,0.0
43218,1140,2019-07-31,E,3588.0825
43219,1140,2019-07-31,G,5000.0
43220,1140,2019-07-31,J,66000.12
43221,1140,2019-07-31,N,2364.2456
43222,1140,2019-07-31,O,0.0
43223,1140,2019-07-31,Q,5828.6504
43224,1140,2019-07-31,T,4507.272
43225,1140,2019-07-31,U,10040.6
43226,1140,2019-07-31,X,0.0
43227,1140,2019-08-01,D,29500.0
43228,1140,2019-08-01,E,4076.9302
43229,1140,2019-08-01,H,9499.72
43230,1140,2019-08-01,L,6341.81
43231,1140,2019-08-01,N,2673.8384
43232,1140,2019-08-01,O,0.0
43233,1140,2019-08-01,Q,7130.905
43234,1140,2019-08-01,T,5000.0
43235,1140,2019-08-01,U,14100.0
43236,1140,2019-08-01,X,0.0
43237,1140,2019-08-02,E,3131.4106
43238,1140,2019-08-02,H,7393.9897
43239,1140,2019-08-02,J,66000.04
43240,1140,2019-08-02,L,8732.825
43241,1140,2019-08-02,N,2112.3962
43242,1140,2019-08-02,O,0.0
43243,1140,2019-08-02,P,5100.0557
43244,1140,2019-08-02,Q,6969.126
43245,1140,2019-08-02,T,4875.382
43246,1140,2019-08-02,X,0.0
43247,1140,2019-08-03,E,3110.9167
43248,1140,2019-08-03,N,2327.5264
43249,1140,2019-08-03,O,0.0
43250,1140,2019-08-03,Q,6247.154
43251,1140,2019-08-03,T,4590.1787
43252,1140,2019-08-03,U,7578.42
43253,1140,2019-08-03,X,0.0
43254,1140,2019-08-04,E,3359.71
43255,1140,2019-08-04,J,78526.81
43256,1140,2019-08-04,L,6018.31
43257,1140,2019-08-04,N,2504.6172
43258,1140,2019-08-04,Q,7533.6377
43259,1140,2019-08-04,T,5325.1255
43260,1140,2019-08-04,X,0.0
43261,1140,2019-08-05,E,3108.768
43262,1140,2019-08-05,N,2055.08
43263,1140,2019-08-05,Q,4955.8467
43264,1140,2019-08-05,T,5411.4243
43265,1140,2019-08-05,U,21000.0
43266,1140,2019-08-05,X,0.0
43267,1140,2019-08-06,E,2593.3093
43268,1140,2019-08-06,L,12800.0
43269,1140,2019-08-06,N,2606.0764
43270,1140,2019-08-06,Q,7709.07
43271,1140,2019-08-06,T,3533.3254
43272,1140,2019-08-06,X,0.0
43273,1140,2019-08-07,E,2763.3027
43274,1140,2019-08-07,N,2154.6829
43275,1140,2019-08-07,Q,5381.87
43276,1140,2019-08-07,T,4585.4272
43277,1140,2019-08-07,X,0.0
43278,1140,2019-08-08,E,2909.6665
43279,1140,2019-08-08,L,9898.355
43280,1140,2019-08-08,N,2010.7195
43281,1140,2019-08-08,O,0.0
43282,1140,2019-08-08,Q,6393.173
43283,1140,2019-08-08,T,5275.0
43284,1140,2019-08-08,X,0.0
43285,1140,2019-08-09,E,2883.645
43286,1140,2019-08-09,N,2186.1895
43287,1140,2019-08-09,T,4999.91
43288,1140,2019-08-09,U,11084.426
43289,1140,2019-08-09,X,0.0
43290,1140,2019-08-10,E,2642.928
43291,1140,2019-08-10,H,6546.99
43292,1140,2019-08-10,L,9150.0
43293,1140,2019-08-10,N,3247.0552
43294,1140,2019-08-10,P,6000.23
43295,1140,2019-08-10,Q,5381.9883
43296,1140,2019-08-10,T,3698.5525
43297,1140,2019-08-10,X,0.0
43298,1140,2019-08-11,E,2720.59
43299,1140,2019-08-11,N,2214.2224
43300,1140,2019-08-11,Q,6564.0225
43301,1140,2019-08-11,T,4197.345
43302,1140,2019-08-11,X,0.0
43303,1140,2019-08-12,L,5702.5703
43304,1140,2019-08-12,N,1861.5444
43305,1140,2019-08-12,O,0.0
43306,1140,2019-08-12,P,6000.23
43307,1140,2019-08-12,Q,5576.293
43308,1140,2019-08-12,T,3401.05
43309,1140,2019-08-12,X,0.0
43310,1140,2019-08-13,E,2623.5366
43311,1140,2019-08-13,N,2669.7583
43312,1140,2019-08-13,Q,7276.25
43313,1140,2019-08-13,T,5000.0
43314,1140,2019-08-14,E,3109.3
43315,1140,2019-08-14,N,2154.0972
43316,1140,2019-08-14,Q,5752.1445
43317,1140,2019-08-14,T,4583.8
43318,1140,2019-08-14,X,0.0
43319,1140,2019-08-15,E,4003.8267
43320,1140,2019-08-15,L,6972.05
43321,1140,2019-08-15,N,2290.806
43322,1140,2019-08-15,Q,4214.5757
43323,1140,2019-08-16,E,2153.46
43324,1140,2019-08-16,K,7305.81
43325,1140,2019-08-16,L,7735.2017
43326,1140,2019-08-16,M,1900.0
43327,1140,2019-08-16,N,2246.53
43328,1140,2019-08-16,Q,5676.913
43329,1140,2019-08-16,T,7049.975
43330,1140,2019-08-16,X,0.0
43331,1140,2019-08-16,Y,9524.17
43332,1140,2019-08-17,E,4509.177
43333,1140,2019-08-17,K,10675.06
43334,1140,2019-08-17,N,2277.5476
43335,1140,2019-08-17,Q,5757.715
43336,1140,2019-08-17,T,5000.07
43337,1140,2019-08-18,E,3350.0
43338,1140,2019-08-18,N,2713.6287
43339,1140,2019-08-18,O,0.0
43340,1140,2019-08-18,Q,7983.25
43341,1140,2019-08-18,T,5000.07
43342,1140,2019-08-19,E,2064.64
43343,1140,2019-08-19,I,22673.07
43344,1140,2019-08-19,L,4372.5
43345,1140,2019-08-19,N,3986.7607
43346,1140,2019-08-19,Q,6557.8125
43347,1140,2019-08-19,T,4301.316
43348,1140,2019-08-20,E,2321.7334
43349,1140,2019-08-20,N,2562.702
43350,1140,2019-08-20,Q,5499.93
43351,1140,2019-08-20,T,3179.31
43352,1140,2019-08-21,D,29499.8
43353,1140,2019-08-21,E,3503.32
43354,1140,2019-08-21,N,2675.508
43355,1140,2019-08-21,O,0.0
43356,1140,2019-08-21,T,4000.0
43357,1140,2019-08-22,D,35480.0
43358,1140,2019-08-22,E,2888.7
43359,1140,2019-08-22,J,92400.0
43360,1140,2019-08-22,L,5869.64
43361,1140,2019-08-22,M,1945.0
43362,1140,2019-08-22,N,3600.4067
43363,1140,2019-08-22,Q,7599.7134
43364,1140,2019-08-22,T,4060.6238
43365,1140,2019-08-23,C,4290.0
43366,1140,2019-08-23,D,41300.0
43367,1140,2019-08-23,E,5577.898
43368,1140,2019-08-23,L,5265.31
43369,1140,2019-08-23,M,1296.6666
43370,1140,2019-08-23,N,4601.716
43371,1140,2019-08-23,P,5550.11
43372,1140,2019-08-23,Q,7980.0
43373,1140,2019-08-23,T,5557.757
43374,1140,2019-08-23,X,0.0
43375,1140,2019-08-24,D,41300.0
43376,1140,2019-08-24,E,2692.7224
43377,1140,2019-08-24,L,4503.46
43378,1140,2019-08-24,N,3502.38
43379,1140,2019-08-24,O,7500.0
43380,1140,2019-08-24,Q,11200.0
43381,1140,2019-08-24,X,0.0
43382,1140,2019-08-25,N,5170.695
43383,1140,2019-08-25,O,0.0
43384,1140,2019-08-25,T,4814.035
43385,1140,2019-08-25,X,0.0
43386,1140,2019-08-26,E,1999.895
43387,1140,2019-08-26,N,2726.5808
43388,1140,2019-08-26,Q,4576.11
43389,1140,2019-08-26,T,5000.0
43390,1140,2019-08-27,E,3503.52
43391,1140,2019-08-27,G,5375.0
43392,1140,2019-08-27,M,1945.0
43393,1140,2019-08-27,N,4052.7795
43394,1140,2019-08-28,E,5596.845
43395,1140,2019-08-28,N,4020.3667
43396,1140,2019-08-28,O,0.0
43397,1140,2019-08-28,X,0.0
43398,1140,2019-08-29,D,29350.98
43399,1140,2019-08-29,E,3135.58
43400,1140,2019-08-29,G,3715.02
43401,1140,2019-08-29,N,3211.1523
43402,1140,2019-08-29,O,8250.23
43403,1140,2019-08-29,Q,6999.0186
43404,1140,2019-08-29,T,5662.09
43405,1140,2019-08-29,X,0.0
43406,1140,2019-08-30,E,3526.0044
43407,1140,2019-08-30,G,5000.0
43408,1140,2019-08-30,N,4486.2456
43409,1140,2019-08-30,T,5499.965
43410,1140,2019-08-30,X,0.0
43411,1140,2019-08-30,Y,6000.0
43412,1140,2019-08-31,E,3140.6074
43413,1140,2019-08-31,N,2156.6628
43414,1140,2019-08-31,Q,7700.0
43415,1140,2019-08-31,X,0.0
43416,1140,2019-09-01,J,76000.03
43417,1140,2019-09-01,N,2622.56
43418,1140,2019-09-01,P,5550.075
43419,1140,2019-09-01,T,3632.7024
43420,1140,2019-09-01,X,0.0
43421,1140,2019-09-02,E,4825.399
43422,1140,2019-09-02,N,3510.9648
43423,1140,2019-09-02,P,5100.15
43424,1140,2019-09-02,Q,5224.356
43425,1140,2019-09-02,T,6313.935
43426,1140,2019-09-03,D,29500.0
43427,1140,2019-09-03,E,3468.0134
43428,1140,2019-09-03,N,2561.684
43429,1140,2019-09-03,T,5093.25
43430,1140,2019-09-04,D,29500.0
43431,1140,2019-09-04,E,2397.688
43432,1140,2019-09-04,N,3330.4924
43433,1140,2019-09-04,Q,4814.76
43434,1140,2019-09-04,T,2197.75
43435,1140,2019-09-05,D,29500.0
43436,1140,2019-09-05,E,3639.63
43437,1140,2019-09-05,H,11162.561
43438,1140,2019-09-05,L,7999.88
43439,1140,2019-09-05,N,3108.7998
43440,1140,2019-09-05,Q,7999.84
43441,1140,2019-09-05,T,5564.686
43442,1140,2019-09-05,X,0.0
43443,1140,2019-09-06,C,41300.0
43444,1140,2019-09-06,E,4468.5034
43445,1140,2019-09-06,H,9481.78
43446,1140,2019-09-06,K,11000.17
43447,1140,2019-09-06,L,13300.0
43448,1140,2019-09-06,N,3300.8005
43449,1140,2019-09-06,O,0.0
43450,1140,2019-09-06,P,5999.91
43451,1140,2019-09-06,Q,10083.59
43452,1140,2019-09-06,T,5500.084
43453,1140,2019-09-06,X,0.0
43454,1140,2019-09-07,D,46700.0
43455,1140,2019-09-07,E,3845.774
43456,1140,2019-09-07,N,3565.258
43457,1140,2019-09-07,Q,4837.89
43458,1140,2019-09-07,R,2700.027
43459,1140,2019-09-07,T,4816.3057
43460,1140,2019-09-07,X,0.0
43461,1140,2019-09-08,D,38270.0
43462,1140,2019-09-08,E,2100.856
43463,1140,2019-09-08,G,5000.0
43464,1140,2019-09-08,L,7616.72
43465,1140,2019-09-08,N,3104.5645
43466,1140,2019-09-08,Q,5801.255
43467,1140,2019-09-08,R,1900.0
43468,1140,2019-09-08,T,6006.3477
43469,1140,2019-09-08,X,0.0
43470,1140,2019-09-09,D,37366.594
43471,1140,2019-09-09,E,3501.7788
43472,1140,2019-09-09,N,3645.0066
43473,1140,2019-09-09,Q,10530.0
43474,1140,2019-09-09,R,4200.0
43475,1140,2019-09-09,T,4669.1333
43476,1140,2019-09-09,X,0.0
43477,1140,2019-09-10,D,29500.0
43478,1140,2019-09-10,E,2802.7466
43479,1140,2019-09-10,J,79200.0
43480,1140,2019-09-10,M,1930.0
43481,1140,2019-09-10,N,3061.1204
43482,1140,2019-09-10,Q,7439.77
43483,1140,2019-09-10,X,0.0
43484,1140,2019-09-11,E,3299.6982
43485,1140,2019-09-11,J,78334.43
43486,1140,2019-09-11,N,3649.8384
43487,1140,2019-09-11,P,5999.93
43488,1140,2019-09-11,Q,8000.31
43489,1140,2019-09-11,T,5331.68
43490,1140,2019-09-11,X,0.0
43491,1140,2019-09-12,C,63000.0
43492,1140,2019-09-12,E,3734.5635
43493,1140,2019-09-12,J,66000.266
43494,1140,2019-09-12,L,4199.56
43495,1140,2019-09-12,N,3401.2056
43496,1140,2019-09-12,O,4762.39
43497,1140,2019-09-12,Q,7999.84
43498,1140,2019-09-12,R,1500.0233
43499,1140,2019-09-12,T,4127.2603
43500,1140,2019-09-12,X,0.0
43501,1140,2019-09-13,C,55000.13
43502,1140,2019-09-13,E,3820.7107
43503,1140,2019-09-13,N,4051.2358
43504,1140,2019-09-13,R,1762.5275
43505,1140,2019-09-13,X,0.0
43506,1140,2019-09-14,N,3534.2678
43507,1140,2019-09-14,Q,6011.115
43508,1140,2019-09-14,T,4772.1147
43509,1140,2019-09-15,D,41300.0
43510,1140,2019-09-15,E,2614.416
43511,1140,2019-09-15,N,3466.831
43512,1140,2019-09-15,O,2899.72
43513,1140,2019-09-15,R,2100.0
43514,1140,2019-09-15,T,3884.2869
43515,1140,2019-09-16,C,37141.11
43516,1140,2019-09-16,E,2751.315
43517,1140,2019-09-16,N,3481.0393
43518,1140,2019-09-16,T,3065.3
43519,1140,2019-09-16,X,0.0
43520,1140,2019-09-17,E,2884.388
43521,1140,2019-09-17,N,2707.6912
43522,1140,2019-09-17,R,2100.0
43523,1140,2019-09-18,E,2792.19
43524,1140,2019-09-18,J,106400.0
43525,1140,2019-09-18,N,3377.7952
43526,1140,2019-09-18,O,3950.23
43527,1140,2019-09-18,Q,7904.665
43528,1140,2019-09-18,R,1800.03
43529,1140,2019-09-18,T,2502.82
43530,1140,2019-09-18,X,0.0
43531,1140,2019-09-18,Y,15659.79
43532,1140,2019-09-19,E,4606.802
43533,1140,2019-09-19,L,4585.23
43534,1140,2019-09-19,M,1860.0
43535,1140,2019-09-19,N,4090.7275
43536,1140,2019-09-19,R,1908.3417
43537,1140,2019-09-20,D,29500.0
43538,1140,2019-09-20,E,3425.1326
43539,1140,2019-09-20,M,1857.5
43540,1140,2019-09-20,N,3530.44
43541,1140,2019-09-20,O,0.0
43542,1140,2019-09-20,Q,0.0
43543,1140,2019-09-20,R,1384.6724
43544,1140,2019-09-20,X,0.0
43545,1140,2019-09-21,E,3626.38
43546,1140,2019-09-21,N,3814.3486
43547,1140,2019-09-21,R,1043.8275
43548,1140,2019-09-21,T,4824.1797
43549,1140,2019-09-21,X,0.0
43550,1140,2019-09-22,E,3253.18
43551,1140,2019-09-22,N,3417.3713
43552,1140,2019-09-22,O,8394.18
43553,1140,2019-09-22,Q,8394.27
43554,1140,2019-09-22,R,2124.9375
43555,1140,2019-09-22,T,4240.72
43556,1140,2019-09-23,D,26550.0
43557,1140,2019-09-23,E,5700.37
43558,1140,2019-09-23,K,12015.1
43559,1140,2019-09-23,N,1826.7319
43560,1140,2019-09-23,Q,5337.907
43561,1140,2019-09-23,R,3312.6326
43562,1140,2019-09-23,T,5155.51
43563,1140,2019-09-23,X,0.0
43564,1140,2019-09-24,D,41300.0
43565,1140,2019-09-24,E,2715.52
43566,1140,2019-09-24,N,3398.984
43567,1140,2019-09-24,O,0.0
43568,1140,2019-09-24,Q,6345.8286
43569,1140,2019-09-24,R,1315.3846
43570,1140,2019-09-24,X,0.0
43571,1140,2019-09-25,E,3618.9617
43572,1140,2019-09-25,H,7655.93
43573,1140,2019-09-25,L,5619.1025
43574,1140,2019-09-25,N,4243.723
43575,1140,2019-09-25,Q,6602.375
43576,1140,2019-09-25,R,900.13086
43577,1140,2019-09-25,T,2752.93
43578,1140,2019-09-25,X,0.0
43579,1140,2019-09-26,C,44999.76
43580,1140,2019-09-26,D,55300.0
43581,1140,2019-09-26,E,5224.67
43582,1140,2019-09-26,J,73920.0
43583,1140,2019-09-26,K,18599.9
43584,1140,2019-09-26,L,7981.5522
43585,1140,2019-09-26,M,1857.5
43586,1140,2019-09-26,N,4579.5874
43587,1140,2019-09-26,O,0.0
43588,1140,2019-09-26,Q,5275.96
43589,1140,2019-09-26,U,12948.788
43590,1140,2019-09-26,X,0.0
43591,1140,2019-09-27,E,5606.8667
43592,1140,2019-09-27,H,9500.04
43593,1140,2019-09-27,J,71000.0
43594,1140,2019-09-27,K,15833.227
43595,1140,2019-09-27,L,6792.43
43596,1140,2019-09-27,N,3618.4756
43597,1140,2019-09-27,Q,8601.981
43598,1140,2019-09-27,T,8528.555
43599,1140,2019-09-27,U,21000.0
43600,1140,2019-09-27,X,0.0
43601,1140,2019-09-28,E,4047.6382
43602,1140,2019-09-28,L,9500.0
43603,1140,2019-09-28,N,4350.0703
43604,1140,2019-09-28,R,1126.7914
43605,1140,2019-09-28,Z,16066.12
43606,1140,2019-09-29,N,3799.9534
43607,1140,2019-09-29,R,1071.4106
43608,1140,2019-09-29,X,0.0
43609,1140,2019-09-30,B,9844.067
43610,1140,2019-09-30,E,3595.8533
43611,1140,2019-09-30,L,11974.18
43612,1140,2019-09-30,M,10888.06
43613,1140,2019-09-30,N,4483.481
43614,1140,2019-09-30,O,2302.085
43615,1140,2019-09-30,Q,2893.06
43616,1140,2019-09-30,R,1447.0735
43617,1140,2019-09-30,T,5831.9434
43618,1140,2019-09-30,U,10660.01
43619,1140,2019-09-30,X,0.0
43620,1140,2019-09-30,Y,36774.04
43621,1140,2019-10-01,B,35722.5
43622,1140,2019-10-01,D,32525.0
43623,1140,2019-10-01,E,3870.24
43624,1140,2019-10-01,G,5579.5454
43625,1140,2019-10-01,J,99400.0
43626,1140,2019-10-01,K,15500.0
43627,1140,2019-10-01,M,23227.496
43628,1140,2019-10-01,N,3488.5083
43629,1140,2019-10-01,Q,6678.915
43630,1140,2019-10-01,R,2462.588
43631,1140,2019-10-01,T,4540.7534
43632,1140,2019-10-01,U,21000.0
43633,1140,2019-10-01,X,0.0
43634,1140,2019-10-02,B,21375.17
43635,1140,2019-10-02,E,3891.1167
43636,1140,2019-10-02,G,5000.0
43637,1140,2019-10-02,J,65999.84
43638,1140,2019-10-02,L,5791.83
43639,1140,2019-10-02,N,3711.7766
43640,1140,2019-10-02,O,2654.34
43641,1140,2019-10-02,P,6000.0
43642,1140,2019-10-02,Q,7999.89
43643,1140,2019-10-02,R,3172.4277
43644,1140,2019-10-02,T,8740.0
43645,1140,2019-10-02,X,0.0
43646,1140,2019-10-03,D,41300.0
43647,1140,2019-10-03,E,3546.864
43648,1140,2019-10-03,I,21688.09
43649,1140,2019-10-03,N,3889.756
43650,1140,2019-10-03,O,0.0
43651,1140,2019-10-03,Q,8800.0
43652,1140,2019-10-03,R,1925.0455
43653,1140,2019-10-03,T,5196.19
43654,1140,2019-10-03,X,0.0
43655,1140,2019-10-03,Y,38500.0
43656,1140,2019-10-04,D,29500.0
43657,1140,2019-10-04,E,3000.19
43658,1140,2019-10-04,H,7559.82
43659,1140,2019-10-04,K,13318.646
43660,1140,2019-10-04,L,11200.0
43661,1140,2019-10-04,N,3782.4543
43662,1140,2019-10-04,O,0.0
43663,1140,2019-10-04,Q,7277.0596
43664,1140,2019-10-04,R,2710.7214
43665,1140,2019-10-04,T,5786.456
43666,1140,2019-10-04,X,0.0
43667,1140,2019-10-05,E,3911.896
43668,1140,2019-10-05,N,3095.0398
43669,1140,2019-10-05,T,4874.74
43670,1140,2019-10-05,X,0.0
43671,1140,2019-10-06,C,44999.82
43672,1140,2019-10-06,E,3699.335
43673,1140,2019-10-06,N,2208.953
43674,1140,2019-10-06,R,2207.1792
43675,1140,2019-10-06,X,0.0
43676,1140,2019-10-07,D,55300.0
43677,1140,2019-10-07,E,4318.5186
43678,1140,2019-10-07,J,79200.03
43679,1140,2019-10-07,N,3241.977
43680,1140,2019-10-07,P,5999.7
